config,slot,status,name,variant,output,removed_edge_green_pixels
items-0951-1000,39,SKIP_FEW,fabled plant of death,few,public/game-assets/items/produce/fabled_plant_of_death_few.png,0
items-0951-1000,40,PASS,fabled plant of death,many,public/game-assets/items/produce/fabled_plant_of_death_many.png,10875
items-0951-1000,41,PASS,large leaf,single,public/game-assets/items/produce/large_leaf.png,15024
items-0951-1000,42,SKIP_FEW,large leaf,few,public/game-assets/items/produce/large_leaf_few.png,0
items-0951-1000,43,PASS,large leaf,many,public/game-assets/items/produce/large_leaf_many.png,18100
items-0951-1000,44,PASS,lily pad,single,public/game-assets/items/produce/lily_pad.png,20923
items-0951-1000,45,SKIP_FEW,lily pad,few,public/game-assets/items/produce/lily_pad_few.png,0
items-0951-1000,46,PASS,lily pad,many,public/game-assets/items/produce/lily_pad_many.png,20366
items-0951-1000,47,PASS,scarce massive red plant,single,public/game-assets/items/produce/scarce_massive_red_plant.png,21536
items-0951-1000,48,SKIP_FEW,scarce massive red plant,few,public/game-assets/items/produce/scarce_massive_red_plant_few.png,0
items-0951-1000,49,PASS,scarce massive red plant,many,public/game-assets/items/produce/scarce_massive_red_plant_many.png,14373
items-0951-1000,50,PASS,notable flat stomp,single,public/game-assets/items/produce/notable_flat_stomp.png,18915
items-1001-1050,1,SKIP_FEW,notable flat stomp,few,public/game-assets/items/produce/notable_flat_stomp_few.png,0
items-1001-1050,2,PASS,notable flat stomp,many,public/game-assets/items/produce/notable_flat_stomp_many.png,11940
items-1001-1050,3,PASS,orange sunshines,single,public/game-assets/items/produce/orange_sunshines.png,20896
items-1001-1050,4,SKIP_FEW,orange sunshines,few,public/game-assets/items/produce/orange_sunshines_few.png,0
items-1001-1050,5,PASS,orange sunshines,many,public/game-assets/items/produce/orange_sunshines_many.png,12630
items-1001-1050,6,PASS,fated star,single,public/game-assets/items/produce/fated_star.png,15634
items-1001-1050,7,PASS,palm leaf,single,public/game-assets/items/produce/palm_leaf.png,14320
items-1001-1050,8,SKIP_FEW,palm leaf,few,public/game-assets/items/produce/palm_leaf_few.png,0
items-1001-1050,9,PASS,palm leaf,many,public/game-assets/items/produce/palm_leaf_many.png,16136
items-1001-1050,10,PASS,notable pink paddies,single,public/game-assets/items/produce/notable_pink_paddies.png,18771
items-1001-1050,11,SKIP_FEW,notable pink paddies,few,public/game-assets/items/produce/notable_pink_paddies_few.png,0
items-1001-1050,12,PASS,notable pink paddies,many,public/game-assets/items/produce/notable_pink_paddies_many.png,15198
items-1001-1050,13,PASS,notable saturhino,single,public/game-assets/items/produce/notable_saturhino.png,20862
items-1001-1050,14,SKIP_FEW,notable saturhino,few,public/game-assets/items/produce/notable_saturhino_few.png,0
items-1001-1050,15,PASS,notable saturhino,many,public/game-assets/items/produce/notable_saturhino_many.png,13437
items-1001-1050,16,PASS,notable dephine,single,public/game-assets/items/produce/notable_dephine.png,14220
items-1001-1050,17,SKIP_FEW,notable dephine,few,public/game-assets/items/produce/notable_dephine_few.png,0
items-1001-1050,18,PASS,notable dephine,many,public/game-assets/items/produce/notable_dephine_many.png,15854
items-1001-1050,19,PASS,plenny pins,single,public/game-assets/items/produce/plenny_pins.png,16545
items-1001-1050,20,SKIP_FEW,plenny pins,few,public/game-assets/items/produce/plenny_pins_few.png,0
items-1001-1050,21,PASS,plenny pins,many,public/game-assets/items/produce/plenny_pins_many.png,13516
items-1001-1050,22,PASS,small besone,single,public/game-assets/items/produce/small_besone.png,23033
items-1001-1050,23,SKIP_FEW,small besone,few,public/game-assets/items/produce/small_besone_few.png,0
items-1001-1050,24,PASS,small besone,many,public/game-assets/items/produce/small_besone_many.png,14144
items-1001-1050,25,PASS,red padded pawn,single,public/game-assets/items/produce/red_padded_pawn.png,13847
items-1001-1050,26,SKIP_FEW,red padded pawn,few,public/game-assets/items/produce/red_padded_pawn_few.png,0
items-1001-1050,27,PASS,red padded pawn,many,public/game-assets/items/produce/red_padded_pawn_many.png,14833
items-1001-1050,28,PASS,red thorned dramni,single,public/game-assets/items/produce/red_thorned_dramni.png,21253
items-1001-1050,29,SKIP_FEW,red thorned dramni,few,public/game-assets/items/produce/red_thorned_dramni_few.png,0
items-1001-1050,30,PASS,red thorned dramni,many,public/game-assets/items/produce/red_thorned_dramni_many.png,13926
items-1001-1050,31,PASS,red pillows,single,public/game-assets/items/produce/red_pillows.png,10599
items-1001-1050,32,SKIP_FEW,red pillows,few,public/game-assets/items/produce/red_pillows_few.png,0
items-1001-1050,33,PASS,red pillows,many,public/game-assets/items/produce/red_pillows_many.png,12059
items-1001-1050,34,PASS,red and yellow bush,single,public/game-assets/items/produce/red_and_yellow_bush.png,15426
items-1001-1050,35,SKIP_FEW,red and yellow bush,few,public/game-assets/items/produce/red_and_yellow_bush_few.png,0
items-1001-1050,36,PASS,red and yellow bush,many,public/game-assets/items/produce/red_and_yellow_bush_many.png,14503
items-1001-1050,37,PASS,sea weed,single,public/game-assets/items/produce/sea_weed.png,15067
items-1001-1050,38,SKIP_FEW,sea weed,few,public/game-assets/items/produce/sea_weed_few.png,0
items-1001-1050,39,PASS,sea weed,many,public/game-assets/items/produce/sea_weed_many.png,21152
items-1001-1050,40,PASS,scarce sharp lovey,single,public/game-assets/items/produce/scarce_sharp_lovey.png,15259
items-1001-1050,41,SKIP_FEW,scarce sharp lovey,few,public/game-assets/items/produce/scarce_sharp_lovey_few.png,0
items-1001-1050,42,PASS,scarce sharp lovey,many,public/game-assets/items/produce/scarce_sharp_lovey_many.png,14647
items-1001-1050,43,PASS,small leaf,single,public/game-assets/items/produce/small_leaf.png,14199
items-1001-1050,44,SKIP_FEW,small leaf,few,public/game-assets/items/produce/small_leaf_few.png,0
items-1001-1050,45,PASS,small leaf,many,public/game-assets/items/produce/small_leaf_many.png,14746
items-1001-1050,46,PASS,squiggle leafs,single,public/game-assets/items/produce/squiggle_leafs.png,19410
items-1001-1050,47,SKIP_FEW,squiggle leafs,few,public/game-assets/items/produce/squiggle_leafs_few.png,0
items-1001-1050,48,PASS,squiggle leafs,many,public/game-assets/items/produce/squiggle_leafs_many.png,13934
items-1001-1050,49,PASS,sugar cane,single,public/game-assets/items/spice/sugar_cane.png,25781
items-1001-1050,50,SKIP_FEW,sugar cane,few,public/game-assets/items/spice/sugar_cane_few.png,0
items-1051-1100,1,PASS,sugar cane,many,public/game-assets/items/spice/sugar_cane_many.png,13076
items-1051-1100,2,PASS,tall leaf plant,single,public/game-assets/items/produce/tall_leaf_plant.png,27490
items-1051-1100,3,SKIP_FEW,tall leaf plant,few,public/game-assets/items/produce/tall_leaf_plant_few.png,0
items-1051-1100,4,PASS,tall leaf plant,many,public/game-assets/items/produce/tall_leaf_plant_many.png,14457
items-1051-1100,5,PASS,tri plant,single,public/game-assets/items/produce/tri_plant.png,20794
items-1051-1100,6,SKIP_FEW,tri plant,few,public/game-assets/items/produce/tri_plant_few.png,0
items-1051-1100,7,PASS,tri plant,many,public/game-assets/items/produce/tri_plant_many.png,13008
items-1051-1100,8,PASS,vine,single,public/game-assets/items/produce/vine.png,28541
items-1051-1100,9,SKIP_FEW,vine,few,public/game-assets/items/produce/vine_few.png,0
items-1051-1100,10,PASS,vine,many,public/game-assets/items/produce/vine_many.png,14383
items-1051-1100,11,PASS,notable tally,single,public/game-assets/items/produce/notable_tally.png,15478
items-1051-1100,12,SKIP_FEW,notable tally,few,public/game-assets/items/produce/notable_tally_few.png,0
items-1051-1100,13,PASS,notable tally,many,public/game-assets/items/produce/notable_tally_many.png,19523
items-1051-1100,14,PASS,yellow blue bush,single,public/game-assets/items/produce/yellow_blue_bush.png,13930
items-1051-1100,15,SKIP_FEW,yellow blue bush,few,public/game-assets/items/produce/yellow_blue_bush_few.png,0
items-1051-1100,16,PASS,yellow blue bush,many,public/game-assets/items/produce/yellow_blue_bush_many.png,14336
items-1051-1100,17,PASS,notable rayshine,single,public/game-assets/items/produce/notable_rayshine.png,23474
items-1051-1100,18,SKIP_FEW,notable rayshine,few,public/game-assets/items/produce/notable_rayshine_few.png,0
items-1051-1100,19,PASS,notable rayshine,many,public/game-assets/items/produce/notable_rayshine_many.png,20032
items-1051-1100,20,PASS,yellow zaphones,single,public/game-assets/items/produce/yellow_zaphones.png,17594
items-1051-1100,21,SKIP_FEW,yellow zaphones,few,public/game-assets/items/produce/yellow_zaphones_few.png,0
items-1051-1100,22,PASS,yellow zaphones,many,public/game-assets/items/produce/yellow_zaphones_many.png,17029
items-1051-1100,23,PASS,small rho,single,public/game-assets/items/produce/small_rho.png,15952
items-1051-1100,24,SKIP_FEW,small rho,few,public/game-assets/items/produce/small_rho_few.png,0
items-1051-1100,25,PASS,small rho,many,public/game-assets/items/produce/small_rho_many.png,12941
items-1051-1100,26,PASS,yellow pods,single,public/game-assets/items/produce/yellow_pods.png,17633
items-1051-1100,27,SKIP_FEW,yellow pods,few,public/game-assets/items/produce/yellow_pods_few.png,0
items-1051-1100,28,PASS,yellow pods,many,public/game-assets/items/produce/yellow_pods_many.png,16502
items-1051-1100,29,PASS,yellow red bush,single,public/game-assets/items/produce/yellow_red_bush.png,15308
items-1051-1100,30,SKIP_FEW,yellow red bush,few,public/game-assets/items/produce/yellow_red_bush_few.png,0
items-1051-1100,31,PASS,yellow red bush,many,public/game-assets/items/produce/yellow_red_bush_many.png,13073
items-1051-1100,32,PASS,saguaro cactus,single,public/game-assets/items/produce/saguaro_cactus.png,26021
items-1051-1100,33,SKIP_FEW,saguaro cactus,few,public/game-assets/items/produce/saguaro_cactus_few.png,0
items-1051-1100,34,PASS,saguaro cactus,many,public/game-assets/items/produce/saguaro_cactus_many.png,17164
items-1051-1100,35,PASS,golden barrel cactus,single,public/game-assets/items/produce/golden_barrel_cactus.png,13358
items-1051-1100,36,SKIP_FEW,golden barrel cactus,few,public/game-assets/items/produce/golden_barrel_cactus_few.png,0
items-1051-1100,37,PASS,golden barrel cactus,many,public/game-assets/items/produce/golden_barrel_cactus_many.png,13288
items-1051-1100,38,PASS,rose,single,public/game-assets/items/produce/rose.png,19624
items-1051-1100,39,SKIP_FEW,rose,few,public/game-assets/items/produce/rose_few.png,0
items-1051-1100,40,PASS,rose,many,public/game-assets/items/produce/rose_many.png,12524
items-1051-1100,41,PASS,violet,single,public/game-assets/items/produce/violet.png,12851
items-1051-1100,42,SKIP_FEW,violet,few,public/game-assets/items/produce/violet_few.png,0
items-1051-1100,43,PASS,violet,many,public/game-assets/items/produce/violet_many.png,13869
items-1051-1100,44,PASS,Crownfall seeds,single,public/game-assets/items/grain/crownfall_seeds.png,17413
items-1051-1100,45,SKIP_FEW,Crownfall seeds,few,public/game-assets/items/grain/crownfall_seeds_few.png,0
items-1051-1100,46,PASS,Crownfall seeds,many,public/game-assets/items/grain/crownfall_seeds_many.png,11237
items-1051-1100,47,PASS,Goldreef seeds,single,public/game-assets/items/grain/goldreef_seeds.png,18329
items-1051-1100,48,SKIP_FEW,Goldreef seeds,few,public/game-assets/items/grain/goldreef_seeds_few.png,0
items-1051-1100,49,PASS,Goldreef seeds,many,public/game-assets/items/grain/goldreef_seeds_many.png,8905
items-1051-1100,50,PASS,Redvale seeds,single,public/game-assets/items/grain/redvale_seeds.png,13014
items-1101-1150,1,SKIP_FEW,Redvale seeds,few,public/game-assets/items/grain/redvale_seeds_few.png,0
items-1101-1150,2,PASS,Redvale seeds,many,public/game-assets/items/grain/redvale_seeds_many.png,11215
items-1101-1150,3,PASS,seedling broad tree,single,public/game-assets/items/grain/seedling_broad_tree.png,19739
items-1101-1150,4,SKIP_FEW,seedling broad tree,few,public/game-assets/items/grain/seedling_broad_tree_few.png,0
items-1101-1150,5,PASS,seedling broad tree,many,public/game-assets/items/grain/seedling_broad_tree_many.png,15771
items-1101-1150,6,PASS,seedling bush,single,public/game-assets/items/grain/seedling_bush.png,15121
items-1101-1150,7,SKIP_FEW,seedling bush,few,public/game-assets/items/grain/seedling_bush_few.png,0
items-1101-1150,8,PASS,seedling bush,many,public/game-assets/items/grain/seedling_bush_many.png,13440
items-1101-1150,9,PASS,seedling curvy,single,public/game-assets/items/grain/seedling_curvy.png,14044
items-1101-1150,10,SKIP_FEW,seedling curvy,few,public/game-assets/items/grain/seedling_curvy_few.png,0
items-1101-1150,11,PASS,seedling curvy,many,public/game-assets/items/grain/seedling_curvy_many.png,13176
items-1101-1150,12,PASS,seedling five leafs,single,public/game-assets/items/grain/seedling_five_leafs.png,17732
items-1101-1150,13,SKIP_FEW,seedling five leafs,few,public/game-assets/items/grain/seedling_five_leafs_few.png,0
items-1101-1150,14,PASS,seedling five leafs,many,public/game-assets/items/grain/seedling_five_leafs_many.png,14631
items-1101-1150,15,PASS,seedling palm,single,public/game-assets/items/grain/seedling_palm.png,16947
items-1101-1150,16,SKIP_FEW,seedling palm,few,public/game-assets/items/grain/seedling_palm_few.png,0
items-1101-1150,17,PASS,seedling palm,many,public/game-assets/items/grain/seedling_palm_many.png,15525
items-1101-1150,18,PASS,seedling tree,single,public/game-assets/items/grain/seedling_tree.png,17945
items-1101-1150,19,SKIP_FEW,seedling tree,few,public/game-assets/items/grain/seedling_tree_few.png,0
items-1101-1150,20,PASS,seedling tree,many,public/game-assets/items/grain/seedling_tree_many.png,9835
items-1101-1150,21,PASS,seedling two leafs,single,public/game-assets/items/grain/seedling_two_leafs.png,11855
items-1101-1150,22,SKIP_FEW,seedling two leafs,few,public/game-assets/items/grain/seedling_two_leafs_few.png,0
items-1101-1150,23,PASS,seedling two leafs,many,public/game-assets/items/grain/seedling_two_leafs_many.png,12480
items-1101-1150,24,PASS,islands republic seeds,single,public/game-assets/items/grain/islands_republic_seeds.png,13450
items-1101-1150,25,SKIP_FEW,islands republic seeds,few,public/game-assets/items/grain/islands_republic_seeds_few.png,0
items-1101-1150,26,PASS,islands republic seeds,many,public/game-assets/items/grain/islands_republic_seeds_many.png,13246
items-1101-1150,27,PASS,market seeds,single,public/game-assets/items/grain/market_seeds.png,15654
items-1101-1150,28,SKIP_FEW,market seeds,few,public/game-assets/items/grain/market_seeds_few.png,0
items-1101-1150,29,PASS,market seeds,many,public/game-assets/items/grain/market_seeds_many.png,11823
items-1101-1150,30,PASS,wheat seed,single,public/game-assets/items/grain/wheat_seed.png,7738
items-1101-1150,31,SKIP_FEW,wheat seed,few,public/game-assets/items/grain/wheat_seed_few.png,0
items-1101-1150,32,PASS,wheat seed,many,public/game-assets/items/grain/wheat_seed_many.png,11186
items-1101-1150,33,PASS,barley seed,single,public/game-assets/items/grain/barley_seed.png,12305
items-1101-1150,34,SKIP_FEW,barley seed,few,public/game-assets/items/grain/barley_seed_few.png,0
items-1101-1150,35,PASS,barley seed,many,public/game-assets/items/grain/barley_seed_many.png,12466
