sheet,globalSlot,row,column,itemName,variant,output,status,warnings,margin_1024,components,kept_area,green_pixels
items-1001-1050,1018,2,8,notable dephine,many,public/game-assets/items/produce/notable_dephine_many.png,PASS,,51,5,12972,0
items-1001-1050,1019,2,9,plenny pins,single,public/game-assets/items/produce/plenny_pins.png,PASS,,51,4,7643,0
items-1001-1050,1020,2,10,plenny pins,few,public/game-assets/items/produce/plenny_pins_few.png,PASS,,51,5,9834,0
items-1001-1050,1021,3,1,plenny pins,many,public/game-assets/items/produce/plenny_pins_many.png,PASS,,51,5,15216,0
items-1001-1050,1022,3,2,small besone,single,public/game-assets/items/produce/small_besone.png,PASS,,51,21,4487,0
items-1001-1050,1023,3,3,small besone,few,public/game-assets/items/produce/small_besone_few.png,PASS,,51,18,4917,0
items-1001-1050,1024,3,4,small besone,many,public/game-assets/items/produce/small_besone_many.png,PASS,,51,4,12924,0
items-1001-1050,1025,3,5,red padded pawn,single,public/game-assets/items/produce/red_padded_pawn.png,PASS,,51,2,9772,0
items-1001-1050,1026,3,6,red padded pawn,few,public/game-assets/items/produce/red_padded_pawn_few.png,PASS,,51,4,10631,0
items-1001-1050,1027,3,7,red padded pawn,many,public/game-assets/items/produce/red_padded_pawn_many.png,PASS,,51,2,16328,0
items-1001-1050,1028,3,8,red thorned dramni,single,public/game-assets/items/produce/red_thorned_dramni.png,PASS,,51,1,8017,0
items-1001-1050,1029,3,9,red thorned dramni,few,public/game-assets/items/produce/red_thorned_dramni_few.png,PASS,source_crossed_nominal_cell,51,2,9318,0
items-1001-1050,1030,3,10,red thorned dramni,many,public/game-assets/items/produce/red_thorned_dramni_many.png,PASS,source_crossed_nominal_cell,51,1,15171,0
items-1001-1050,1031,4,1,red pillows,single,public/game-assets/items/produce/red_pillows.png,PASS,,51,1,10163,0
items-1001-1050,1032,4,2,red pillows,few,public/game-assets/items/produce/red_pillows_few.png,PASS,,51,1,11348,0
items-1001-1050,1033,4,3,red pillows,many,public/game-assets/items/produce/red_pillows_many.png,PASS,,51,1,15274,0
items-1001-1050,1034,4,4,red and yellow bush,single,public/game-assets/items/produce/red_and_yellow_bush.png,PASS,,51,2,12698,0
items-1001-1050,1035,4,5,red and yellow bush,few,public/game-assets/items/produce/red_and_yellow_bush_few.png,PASS,source_crossed_nominal_cell,51,1,11322,0
items-1001-1050,1036,4,6,red and yellow bush,many,public/game-assets/items/produce/red_and_yellow_bush_many.png,PASS,,51,1,15545,0
items-1001-1050,1037,4,7,sea weed,single,public/game-assets/items/produce/sea_weed.png,PASS,,51,9,6119,0
items-1001-1050,1038,4,8,sea weed,few,public/game-assets/items/produce/sea_weed_few.png,PASS,source_crossed_nominal_cell,51,24,4217,0
items-1001-1050,1039,4,9,sea weed,many,public/game-assets/items/produce/sea_weed_many.png,PASS,source_crossed_nominal_cell,51,18,8077,0
items-1001-1050,1040,4,10,scarce sharp lovey,single,public/game-assets/items/produce/scarce_sharp_lovey.png,PASS,source_crossed_nominal_cell,51,2,10939,0
items-1001-1050,1041,5,1,scarce sharp lovey,few,public/game-assets/items/produce/scarce_sharp_lovey_few.png,PASS,,51,2,9336,0
items-1001-1050,1042,5,2,scarce sharp lovey,many,public/game-assets/items/produce/scarce_sharp_lovey_many.png,PASS,source_crossed_nominal_cell,51,1,14085,0
items-1001-1050,1043,5,3,small leaf,single,public/game-assets/items/produce/small_leaf.png,PASS,,51,9,1591,0
items-1001-1050,1044,5,4,small leaf,few,public/game-assets/items/produce/small_leaf_few.png,PASS,,51,12,1962,0
items-1001-1050,1045,5,5,small leaf,many,public/game-assets/items/produce/small_leaf_many.png,PASS,,51,11,5139,0
items-1001-1050,1046,5,6,squiggle leafs,single,public/game-assets/items/produce/squiggle_leafs.png,PASS,source_crossed_nominal_cell,51,5,6210,0
items-1001-1050,1047,5,7,squiggle leafs,few,public/game-assets/items/produce/squiggle_leafs_few.png,PASS,source_crossed_nominal_cell,51,16,6442,0
items-1001-1050,1048,5,8,squiggle leafs,many,public/game-assets/items/produce/squiggle_leafs_many.png,PASS,source_crossed_nominal_cell,51,30,8284,0
items-1001-1050,1049,5,9,sugar cane,single,public/game-assets/items/spice/sugar_cane.png,PASS,,51,8,4139,0
items-1001-1050,1050,5,10,sugar cane,few,public/game-assets/items/spice/sugar_cane_few.png,PASS,source_crossed_nominal_cell,51,19,8628,0
items-1051-1100,1051,1,1,sugar cane,many,public/game-assets/items/spice/sugar_cane_many.png,PASS,source_crossed_nominal_cell,51,10,14195,0
items-1051-1100,1052,1,2,tall leaf plant,single,public/game-assets/items/produce/tall_leaf_plant.png,PASS,source_crossed_nominal_cell,51,16,3565,0
items-1051-1100,1053,1,3,tall leaf plant,few,public/game-assets/items/produce/tall_leaf_plant_few.png,PASS,,51,22,3425,0
items-1051-1100,1054,1,4,tall leaf plant,many,public/game-assets/items/produce/tall_leaf_plant_many.png,PASS,source_crossed_nominal_cell,51,10,11500,0
items-1051-1100,1055,1,5,tri plant,single,public/game-assets/items/produce/tri_plant.png,PASS,,51,9,3398,0
items-1051-1100,1056,1,6,tri plant,few,public/game-assets/items/produce/tri_plant_few.png,PASS,,51,14,2528,0
items-1051-1100,1057,1,7,tri plant,many,public/game-assets/items/produce/tri_plant_many.png,PASS,,51,9,6932,0
items-1051-1100,1058,1,8,vine,single,public/game-assets/items/produce/vine.png,PASS,source_crossed_nominal_cell,51,7,6314,0
items-1051-1100,1059,1,9,vine,few,public/game-assets/items/produce/vine_few.png,PASS,source_crossed_nominal_cell,51,11,3490,0
items-1051-1100,1060,1,10,vine,many,public/game-assets/items/produce/vine_many.png,PASS,source_crossed_nominal_cell,51,13,14215,0
items-1051-1100,1061,2,1,notable tally,single,public/game-assets/items/produce/notable_tally.png,PASS,,51,1,10045,0
items-1051-1100,1062,2,2,notable tally,few,public/game-assets/items/produce/notable_tally_few.png,PASS,source_crossed_nominal_cell,51,2,9650,0
items-1051-1100,1063,2,3,notable tally,many,public/game-assets/items/produce/notable_tally_many.png,PASS,,51,1,13844,0
items-1051-1100,1064,2,4,yellow blue bush,single,public/game-assets/items/produce/yellow_blue_bush.png,PASS,,51,2,11451,0
items-1051-1100,1065,2,5,yellow blue bush,few,public/game-assets/items/produce/yellow_blue_bush_few.png,PASS,,51,2,9431,0
items-1051-1100,1066,2,6,yellow blue bush,many,public/game-assets/items/produce/yellow_blue_bush_many.png,PASS,source_crossed_nominal_cell,51,1,14982,0
items-1051-1100,1067,2,7,notable rayshine,single,public/game-assets/items/produce/notable_rayshine.png,PASS,,51,1,6081,0
items-1051-1100,1068,2,8,notable rayshine,few,public/game-assets/items/produce/notable_rayshine_few.png,PASS,source_crossed_nominal_cell,51,2,8082,0
items-1051-1100,1069,2,9,notable rayshine,many,public/game-assets/items/produce/notable_rayshine_many.png,PASS,source_crossed_nominal_cell,51,3,13093,0
items-1051-1100,1070,2,10,yellow zaphones,single,public/game-assets/items/produce/yellow_zaphones.png,PASS,,51,4,8481,0
items-1051-1100,1071,3,1,yellow zaphones,few,public/game-assets/items/produce/yellow_zaphones_few.png,PASS,,51,1,9107,0
items-1051-1100,1072,3,2,yellow zaphones,many,public/game-assets/items/produce/yellow_zaphones_many.png,PASS,source_crossed_nominal_cell,51,1,14098,0
items-1051-1100,1073,3,3,small rho,single,public/game-assets/items/produce/small_rho.png,PASS,,51,2,4351,0
items-1051-1100,1074,3,4,small rho,few,public/game-assets/items/produce/small_rho_few.png,PASS,,51,4,6701,0
items-1051-1100,1075,3,5,small rho,many,public/game-assets/items/produce/small_rho_many.png,PASS,,51,1,12484,0
items-1051-1100,1076,3,6,yellow pods,single,public/game-assets/items/produce/yellow_pods.png,PASS,source_crossed_nominal_cell,51,2,12139,0
items-1051-1100,1077,3,7,yellow pods,few,public/game-assets/items/produce/yellow_pods_few.png,PASS,source_crossed_nominal_cell,51,4,8245,0
items-1051-1100,1078,3,8,yellow pods,many,public/game-assets/items/produce/yellow_pods_many.png,PASS,source_crossed_nominal_cell,51,1,13384,0
items-1051-1100,1079,3,9,yellow red bush,single,public/game-assets/items/produce/yellow_red_bush.png,PASS,source_crossed_nominal_cell,51,1,12692,0
items-1051-1100,1080,3,10,yellow red bush,few,public/game-assets/items/produce/yellow_red_bush_few.png,PASS,source_crossed_nominal_cell,51,2,11490,0
items-1051-1100,1081,4,1,yellow red bush,many,public/game-assets/items/produce/yellow_red_bush_many.png,PASS,source_crossed_nominal_cell,51,1,15277,0
items-1051-1100,1082,4,2,saguaro cactus,single,public/game-assets/items/produce/saguaro_cactus.png,PASS,source_crossed_nominal_cell,51,4,7130,0
items-1051-1100,1083,4,3,saguaro cactus,few,public/game-assets/items/produce/saguaro_cactus_few.png,PASS,source_crossed_nominal_cell,51,8,8326,0
items-1051-1100,1084,4,4,saguaro cactus,many,public/game-assets/items/produce/saguaro_cactus_many.png,PASS,source_crossed_nominal_cell,51,8,12036,0
items-1051-1100,1085,4,5,golden barrel cactus,single,public/game-assets/items/produce/golden_barrel_cactus.png,PASS,,51,1,12371,0
items-1051-1100,1086,4,6,golden barrel cactus,few,public/game-assets/items/produce/golden_barrel_cactus_few.png,PASS,source_crossed_nominal_cell,51,2,13849,0
items-1051-1100,1087,4,7,golden barrel cactus,many,public/game-assets/items/produce/golden_barrel_cactus_many.png,PASS,source_crossed_nominal_cell,51,1,18808,0
items-1051-1100,1088,4,8,rose,single,public/game-assets/items/produce/rose.png,PASS,,51,3,6969,0
items-1051-1100,1089,4,9,rose,few,public/game-assets/items/produce/rose_few.png,PASS,source_crossed_nominal_cell,51,5,8221,0
items-1051-1100,1090,4,10,rose,many,public/game-assets/items/produce/rose_many.png,PASS,source_crossed_nominal_cell,51,1,17216,0
items-1051-1100,1091,5,1,violet,single,public/game-assets/items/produce/violet.png,PASS,,51,1,8908,0
items-1051-1100,1092,5,2,violet,few,public/game-assets/items/produce/violet_few.png,PASS,,51,1,12808,0
items-1051-1100,1093,5,3,violet,many,public/game-assets/items/produce/violet_many.png,PASS,,51,1,13960,0
items-1051-1100,1094,5,4,Crownfall seeds,single,public/game-assets/items/grain/crownfall_seeds.png,PASS,,51,1,8982,0
items-1051-1100,1095,5,5,Crownfall seeds,few,public/game-assets/items/grain/crownfall_seeds_few.png,PASS,source_crossed_nominal_cell,51,2,21784,0
items-1051-1100,1096,5,6,Crownfall seeds,many,public/game-assets/items/grain/crownfall_seeds_many.png,PASS,source_crossed_nominal_cell,51,2,19955,0
items-1051-1100,1097,5,7,Goldreef seeds,single,public/game-assets/items/grain/goldreef_seeds.png,PASS,source_crossed_nominal_cell,51,2,15803,0
items-1051-1100,1098,5,8,Goldreef seeds,few,public/game-assets/items/grain/goldreef_seeds_few.png,PASS,source_crossed_nominal_cell,51,2,23324,0
items-1051-1100,1099,5,9,Goldreef seeds,many,public/game-assets/items/grain/goldreef_seeds_many.png,PASS,source_crossed_nominal_cell,51,1,19301,0
items-1051-1100,1100,5,10,Redvale seeds,single,public/game-assets/items/grain/redvale_seeds.png,PASS,,51,1,9085,0
items-1101-1150,1101,1,1,Redvale seeds,few,public/game-assets/items/grain/redvale_seeds_few.png,PASS,,51,1,3467,0
items-1101-1150,1102,1,2,Redvale seeds,many,public/game-assets/items/grain/redvale_seeds_many.png,PASS,source_crossed_nominal_cell,51,1,16500,0
items-1101-1150,1103,1,3,seedling broad tree,single,public/game-assets/items/grain/seedling_broad_tree.png,PASS,source_crossed_nominal_cell,51,1,7852,0
items-1101-1150,1104,1,4,seedling broad tree,few,public/game-assets/items/grain/seedling_broad_tree_few.png,PASS,source_crossed_nominal_cell,51,2,8266,0
items-1101-1150,1105,1,5,seedling broad tree,many,public/game-assets/items/grain/seedling_broad_tree_many.png,PASS,source_crossed_nominal_cell,51,1,13430,0
items-1101-1150,1106,1,6,seedling bush,single,public/game-assets/items/grain/seedling_bush.png,PASS,,51,6,5573,0
items-1101-1150,1107,1,7,seedling bush,few,public/game-assets/items/grain/seedling_bush_few.png,PASS,,51,16,5376,0
items-1101-1150,1108,1,8,seedling bush,many,public/game-assets/items/grain/seedling_bush_many.png,PASS,,51,10,10828,0
items-1101-1150,1109,1,9,seedling curvy,single,public/game-assets/items/grain/seedling_curvy.png,PASS,,51,1,5193,0
items-1101-1150,1110,1,10,seedling curvy,few,public/game-assets/items/grain/seedling_curvy_few.png,PASS,,51,5,5932,0
items-1101-1150,1111,2,1,seedling curvy,many,public/game-assets/items/grain/seedling_curvy_many.png,PASS,source_crossed_nominal_cell,51,8,10422,0
items-1101-1150,1112,2,2,seedling five leafs,single,public/game-assets/items/grain/seedling_five_leafs.png,PASS,,51,2,6386,0
items-1101-1150,1113,2,3,seedling five leafs,few,public/game-assets/items/grain/seedling_five_leafs_few.png,PASS,,51,2,9912,0
items-1101-1150,1114,2,4,seedling five leafs,many,public/game-assets/items/grain/seedling_five_leafs_many.png,PASS,source_crossed_nominal_cell,51,8,11841,0
items-1101-1150,1115,2,5,seedling palm,single,public/game-assets/items/grain/seedling_palm.png,PASS,,51,2,6444,0
items-1101-1150,1116,2,6,seedling palm,few,public/game-assets/items/grain/seedling_palm_few.png,PASS,,51,4,7818,0
items-1101-1150,1117,2,7,seedling palm,many,public/game-assets/items/grain/seedling_palm_many.png,PASS,,51,5,11636,0
items-1101-1150,1118,2,8,seedling tree,single,public/game-assets/items/grain/seedling_tree.png,PASS,,51,2,7065,0
items-1101-1150,1119,2,9,seedling tree,few,public/game-assets/items/grain/seedling_tree_few.png,PASS,source_crossed_nominal_cell,51,8,8456,0
items-1101-1150,1120,2,10,seedling tree,many,public/game-assets/items/grain/seedling_tree_many.png,PASS,source_crossed_nominal_cell,51,9,13156,0
items-1101-1150,1121,3,1,seedling two leafs,single,public/game-assets/items/grain/seedling_two_leafs.png,PASS,,51,1,5898,0
items-1101-1150,1122,3,2,seedling two leafs,few,public/game-assets/items/grain/seedling_two_leafs_few.png,PASS,,51,1,6153,0
items-1101-1150,1123,3,3,seedling two leafs,many,public/game-assets/items/grain/seedling_two_leafs_many.png,PASS,source_crossed_nominal_cell,51,3,12706,0
items-1101-1150,1124,3,4,islands republic seeds,single,public/game-assets/items/grain/islands_republic_seeds.png,PASS,,51,1,6051,0
items-1101-1150,1125,3,5,islands republic seeds,few,public/game-assets/items/grain/islands_republic_seeds_few.png,PASS,,51,2,8122,0
items-1101-1150,1126,3,6,islands republic seeds,many,public/game-assets/items/grain/islands_republic_seeds_many.png,PASS,,51,1,14303,0
items-1101-1150,1127,3,7,market seeds,single,public/game-assets/items/grain/market_seeds.png,PASS,,51,1,5210,0
items-1101-1150,1128,3,8,market seeds,few,public/game-assets/items/grain/market_seeds_few.png,PASS,source_crossed_nominal_cell,51,1,7899,0
items-1101-1150,1129,3,9,market seeds,many,public/game-assets/items/grain/market_seeds_many.png,PASS,source_crossed_nominal_cell,51,1,16029,0
items-1101-1150,1130,3,10,wheat seed,single,public/game-assets/items/grain/wheat_seed.png,PASS,,51,1,5371,0
items-1101-1150,1131,4,1,wheat seed,few,public/game-assets/items/grain/wheat_seed_few.png,PASS,,51,2,6160,0
items-1101-1150,1132,4,2,wheat seed,many,public/game-assets/items/grain/wheat_seed_many.png,PASS,source_crossed_nominal_cell,51,1,14631,0
items-1101-1150,1133,4,3,barley seed,single,public/game-assets/items/grain/barley_seed.png,PASS,,51,1,5180,0
items-1101-1150,1134,4,4,barley seed,few,public/game-assets/items/grain/barley_seed_few.png,PASS,,51,1,8342,0
items-1101-1150,1135,4,5,barley seed,many,public/game-assets/items/grain/barley_seed_many.png,PASS,source_crossed_nominal_cell,51,1,13294,0
items-1101-1150,1136,4,6,sorghum seed,single,public/game-assets/items/grain/sorghum_seed.png,PASS,,51,1,5640,0
items-1101-1150,1137,4,7,sorghum seed,few,public/game-assets/items/grain/sorghum_seed_few.png,PASS,,51,2,6091,0
items-1101-1150,1138,4,8,sorghum seed,many,public/game-assets/items/grain/sorghum_seed_many.png,PASS,source_crossed_nominal_cell,51,1,13438,0
items-1101-1150,1139,4,9,large branch,single,public/game-assets/items/produce/large_branch.png,PASS,,51,2,6991,0
items-1101-1150,1140,4,10,large branch,few,public/game-assets/items/produce/large_branch_few.png,PASS,source_crossed_nominal_cell,51,2,8215,0
items-1101-1150,1141,5,1,large branch,many,public/game-assets/items/produce/large_branch_many.png,PASS,source_crossed_nominal_cell,51,2,13289,0
items-1101-1150,1142,5,2,log,single,public/game-assets/items/produce/log.png,PASS,,51,1,9792,0
items-1101-1150,1143,5,3,log,few,public/game-assets/items/produce/log_few.png,PASS,source_crossed_nominal_cell,51,1,11158,0
items-1101-1150,1144,5,4,log,many,public/game-assets/items/produce/log_many.png,PASS,source_crossed_nominal_cell,51,1,14239,0
items-1101-1150,1145,5,5,seedling bare,single,public/game-assets/items/produce/seedling_bare.png,PASS,,51,1,2915,0
items-1101-1150,1146,5,6,seedling bare,few,public/game-assets/items/produce/seedling_bare_few.png,PASS,,51,2,4964,0
items-1101-1150,1147,5,7,seedling bare,many,public/game-assets/items/produce/seedling_bare_many.png,PASS,,51,1,10852,0
items-1101-1150,1148,5,8,small branch,single,public/game-assets/items/produce/small_branch.png,PASS,,51,1,3711,0
items-1101-1150,1149,5,9,small branch,few,public/game-assets/items/produce/small_branch_few.png,PASS,source_crossed_nominal_cell,51,3,4068,0
